outward_voyage_id,counts,voydepartureY
93842,180.0,1729.0
93843,219.0,1729.0
93844,279.0,1729.0
93845,273.0,1729.0
93846,170.0,1729.0
93847,130.0,1729.0
93848,226.0,1729.0
93849,318.0,1729.0
93850,150.0,1729.0
93851,181.0,1729.0
93852,242.0,1729.0
93853,169.0,1729.0
93854,266.0,1729.0
93855,64.0,1729.0
93856,182.0,1729.0
93857,184.0,1729.0
93858,225.0,1729.0
93859,153.0,1729.0
93860,167.0,1729.0
93861,169.0,1729.0
93862,166.0,1729.0
93863,216.0,1729.0
93864,85.0,1729.0
93865,90.0,1729.0
93866,261.0,1729.0
93867,214.0,1729.0
93868,163.0,1729.0
93869,190.0,1729.0
93870,257.0,1729.0
93871,233.0,1729.0
93872,261.0,1730.0
93873,40.0,1730.0
93874,229.0,1730.0
93875,210.0,1730.0
93876,264.0,1730.0
93877,215.0,1730.0
93878,200.0,1730.0
93879,200.0,1730.0
93880,154.0,1730.0
93881,206.0,1730.0
93626,183.0,1730.0
93627,182.0,1730.0
93628,275.0,1730.0
93629,254.0,1730.0
93630,193.0,1730.0
93631,92.0,1730.0
93632,213.0,1730.0
93633,312.0,1730.0
93634,220.0,1730.0
93635,81.0,1730.0
93636,250.0,1730.0
93637,252.0,1730.0
93638,199.0,1730.0
93639,191.0,1730.0
93640,212.0,1730.0
93641,313.0,1730.0
93642,84.0,1730.0
93643,193.0,1730.0
93644,85.0,1730.0
93645,193.0,1730.0
93646,247.0,1730.0
93647,186.0,1730.0
93648,100.0,1730.0
93649,100.0,1730.0
93650,190.0,1730.0
93651,206.0,1730.0
93652,333.0,1730.0
93653,297.0,1730.0
93654,216.0,1730.0
93655,308.0,1730.0
93656,240.0,1730.0
93657,307.0,1730.0
93658,286.0,1731.0
93659,185.0,1731.0
93660,190.0,1731.0
93661,191.0,1731.0
93662,255.0,1731.0
93663,180.0,1731.0
93664,180.0,1731.0
93665,302.0,1731.0
93666,240.0,1731.0
93667,348.0,1731.0
93668,373.0,1731.0
93669,297.0,1731.0
93882,187.0,1731.0
93883,302.0,1731.0
93884,190.0,1731.0
93885,286.0,1731.0
93886,206.0,1731.0
93887,187.0,1731.0
93888,320.0,1731.0
93889,88.0,1731.0
93890,186.0,1731.0
93891,302.0,1731.0
93892,243.0,1731.0
93893,172.0,1731.0
93894,202.0,1731.0
93895,80.0,1731.0
93896,231.0,1731.0
93897,241.0,1731.0
93898,238.0,1731.0
93899,242.0,1731.0
93900,100.0,1732.0
93901,100.0,1732.0
93902,251.0,1732.0
93903,100.0,1732.0
93904,248.0,1732.0
93905,214.0,1732.0
93906,290.0,1732.0
93907,148.0,1732.0
93908,279.0,1732.0
93909,289.0,1732.0
93910,213.0,1732.0
93911,158.0,1732.0
93912,152.0,1732.0
93913,286.0,1732.0
93914,163.0,1732.0
93915,225.0,1732.0
93916,225.0,1732.0
93917,284.0,1732.0
93918,255.0,1732.0
93919,190.0,1732.0
93920,150.0,1732.0
93921,208.0,1732.0
93922,196.0,1732.0
93923,247.0,1732.0
93924,162.0,1732.0
93925,309.0,1732.0
93926,101.0,1732.0
93927,87.0,1732.0
93928,209.0,1732.0
93929,177.0,1732.0
93930,239.0,1732.0
93931,307.0,1732.0
93932,162.0,1732.0
93933,100.0,1732.0
93934,100.0,1732.0
93935,100.0,1732.0
93936,150.0,1732.0
93937,258.0,1732.0
93938,357.0,1732.0
93939,257.0,1733.0
93940,99.0,1733.0
93941,100.0,1733.0
93942,225.0,1733.0
93943,244.0,1733.0
93944,297.0,1733.0
93945,214.0,1733.0
93946,225.0,1733.0
93947,242.0,1733.0
93948,232.0,1733.0
93949,167.0,1733.0
93950,370.0,1733.0
93951,166.0,1733.0
93952,221.0,1733.0
93953,191.0,1733.0
93954,154.0,1733.0
93955,133.0,1733.0
93956,150.0,1733.0
93957,276.0,1733.0
93958,150.0,1733.0
93959,199.0,1733.0
93960,225.0,1733.0
93961,179.0,1733.0
93962,300.0,1733.0
93963,155.0,1733.0
93964,184.0,1733.0
93965,254.0,1733.0
93966,206.0,1733.0
93967,260.0,1734.0
93968,344.0,1734.0
93969,180.0,1734.0
93970,270.0,1734.0
93971,188.0,1734.0
93972,192.0,1734.0
93973,100.0,1734.0
93974,255.0,1734.0
93975,250.0,1734.0
93976,312.0,1734.0
93977,204.0,1734.0
93978,250.0,1734.0
93979,186.0,1734.0
93980,268.0,1734.0
93981,300.0,1734.0
93982,246.0,1734.0
93983,345.0,1734.0
93984,189.0,1734.0
93985,114.0,1734.0
93986,178.0,1734.0
93987,281.0,1734.0
93988,194.0,1734.0
93989,172.0,1734.0
93990,169.0,1734.0
93991,181.0,1734.0
93992,189.0,1734.0
93993,173.0,1734.0
93994,233.0,1734.0
93995,173.0,1734.0
93996,253.0,1734.0
93997,225.0,1734.0
93998,232.0,1734.0
93999,311.0,1734.0
94000,229.0,1734.0
94001,166.0,1734.0
94002,195.0,1734.0
94003,185.0,1734.0
94004,178.0,1734.0
94005,184.0,1734.0
94006,190.0,1734.0
94007,103.0,1734.0
94008,274.0,1734.0
94009,209.0,1734.0
94010,281.0,1734.0
94011,322.0,1734.0
94012,185.0,1735.0
94013,250.0,1735.0
94014,204.0,1735.0
94015,175.0,1735.0
94016,256.0,1735.0
94017,327.0,1735.0
94018,258.0,1735.0
94019,187.0,1735.0
94020,184.0,1735.0
94021,100.0,1735.0
94022,202.0,1735.0
94023,189.0,1735.0
94024,279.0,1735.0
94025,192.0,1735.0
94026,207.0,1735.0
94027,256.0,1735.0
94028,257.0,1735.0
94029,276.0,1735.0
94030,181.0,1735.0
94031,305.0,1735.0
94032,279.0,1735.0
94033,213.0,1735.0
94034,113.0,1735.0
94035,197.0,1735.0
94036,357.0,1735.0
94037,198.0,1735.0
94038,307.0,1735.0
94039,271.0,1735.0
94040,138.0,1735.0
94041,197.0,1735.0
94042,258.0,1735.0
94043,198.0,1735.0
94044,188.0,1735.0
94045,195.0,1735.0
94046,175.0,1736.0
94047,112.0,1736.0
94048,356.0,1736.0
94049,212.0,1736.0
94050,175.0,1736.0
94051,203.0,1736.0
94052,306.0,1736.0
94053,260.0,1736.0
94054,300.0,1736.0
94055,268.0,1736.0
94056,194.0,1736.0
94057,250.0,1736.0
94058,250.0,1736.0
94059,250.0,1736.0
94060,267.0,1736.0
94061,202.0,1736.0
94062,201.0,1736.0
94063,263.0,1736.0
94064,127.0,1736.0
94065,175.0,1736.0
94066,227.0,1736.0
94067,183.0,1736.0
94068,191.0,1736.0
94069,278.0,1736.0
94070,185.0,1736.0
94071,256.0,1736.0
94072,242.0,1736.0
94073,170.0,1736.0
94074,186.0,1736.0
94075,284.0,1736.0
94076,261.0,1736.0
94077,175.0,1736.0
94078,254.0,1736.0
94079,195.0,1736.0
94080,111.0,1737.0
94081,300.0,1737.0
94082,276.0,1737.0
94083,225.0,1737.0
94084,203.0,1737.0
94085,246.0,1737.0
94086,177.0,1737.0
94087,256.0,1737.0
94088,181.0,1737.0
94089,267.0,1737.0
94090,352.0,1737.0
94091,138.0,1737.0
94092,175.0,1737.0
94093,124.0,1737.0
94094,240.0,1737.0
94095,192.0,1737.0
94096,187.0,1737.0
94097,190.0,1737.0
94098,226.0,1737.0
94099,204.0,1737.0
94100,216.0,1737.0
94101,205.0,1737.0
94102,336.0,1737.0
94103,247.0,1737.0
94104,200.0,1737.0
94105,161.0,1737.0
94106,212.0,1737.0
94107,219.0,1737.0
94108,177.0,1737.0
94109,225.0,1737.0
94110,163.0,1737.0
94111,136.0,1737.0
94112,185.0,1737.0
94113,252.0,1737.0
94114,256.0,1737.0
94115,244.0,1737.0
94116,249.0,1737.0
94117,198.0,1737.0
94118,250.0,1737.0
94119,187.0,1737.0
94120,128.0,1737.0
94121,324.0,1737.0
94122,196.0,1737.0
94123,191.0,1737.0
94124,194.0,1737.0
94125,283.0,1737.0
94126,217.0,1737.0
94127,272.0,1737.0
94128,74.0,1737.0
94129,185.0,1737.0
94130,293.0,1737.0
94131,175.0,1738.0
94132,263.0,1738.0
94133,250.0,1738.0
94134,243.0,1738.0
94135,195.0,1738.0
94136,179.0,1738.0
94137,185.0,1738.0
94138,175.0,1738.0
94139,321.0,1738.0
94140,281.0,1738.0
94141,263.0,1738.0
94142,272.0,1738.0
94143,193.0,1738.0
94144,105.0,1738.0
94145,185.0,1738.0
94146,168.0,1738.0
94147,252.0,1738.0
94148,198.0,1738.0
94149,152.0,1738.0
94150,168.0,1738.0
94151,193.0,1738.0
94152,234.0,1738.0
94153,171.0,1738.0
94154,243.0,1738.0
94155,320.0,1738.0
94156,230.0,1738.0
94157,123.0,1738.0
94158,230.0,1738.0
94159,245.0,1738.0
94160,188.0,1738.0
94161,184.0,1738.0
94162,194.0,1738.0
94163,188.0,1738.0
94164,199.0,1738.0
94165,194.0,1738.0
94166,117.0,1738.0
94167,278.0,1738.0
94168,113.0,1738.0
94169,275.0,1738.0
94170,202.0,1738.0
94171,107.0,1738.0
94172,230.0,1738.0
94173,282.0,1738.0
94174,110.0,1738.0
94175,193.0,1738.0
94176,230.0,1739.0
94177,187.0,1739.0
94178,258.0,1739.0
94179,230.0,1739.0
94180,194.0,1739.0
94181,187.0,1739.0
94182,131.0,1739.0
94183,200.0,1739.0
94184,266.0,1739.0
94185,257.0,1739.0
94186,321.0,1739.0
94187,167.0,1739.0
94188,186.0,1739.0
94189,197.0,1739.0
94190,169.0,1739.0
94191,254.0,1739.0
94192,234.0,1739.0
94193,362.0,1739.0
94194,264.0,1739.0
94195,228.0,1739.0
94196,276.0,1739.0
94197,270.0,1739.0
94198,193.0,1739.0
94199,195.0,1739.0
94200,181.0,1739.0
94201,230.0,1739.0
94202,272.0,1739.0
94203,189.0,1739.0
94204,203.0,1739.0
94205,212.0,1739.0
94206,193.0,1739.0
94207,277.0,1739.0
94208,193.0,1739.0
94209,230.0,1740.0
94210,267.0,1740.0
94211,230.0,1740.0
94212,230.0,1740.0
94213,256.0,1740.0
94214,250.0,1740.0
94215,181.0,1740.0
94216,322.0,1740.0
94217,245.0,1740.0
94218,244.0,1740.0
94219,273.0,1740.0
94220,186.0,1740.0
94221,275.0,1740.0
94222,164.0,1740.0
94223,160.0,1740.0
94224,124.0,1740.0
94225,244.0,1740.0
94226,254.0,1740.0
94227,220.0,1740.0
94228,279.0,1740.0
94229,193.0,1740.0
94230,285.0,1740.0
94231,249.0,1740.0
94232,285.0,1740.0
94233,206.0,1740.0
94234,268.0,1740.0
94235,230.0,1740.0
94236,111.0,1740.0
94237,262.0,1740.0
94238,182.0,1740.0
94239,204.0,1740.0
94240,178.0,1740.0
94241,183.0,1740.0
94242,263.0,1741.0
94243,188.0,1741.0
94244,183.0,1741.0
94245,250.0,1741.0
94246,186.0,1741.0
94247,213.0,1741.0
94248,198.0,1741.0
94249,179.0,1741.0
94250,117.0,1741.0
94251,129.0,1741.0
94252,289.0,1741.0
94253,253.0,1741.0
94254,183.0,1741.0
94255,163.0,1741.0
94256,180.0,1741.0
94257,212.0,1741.0
94258,24.0,1741.0
94259,191.0,1741.0
94260,199.0,1741.0
94261,184.0,1741.0
94262,200.0,1741.0
94263,266.0,1741.0
94264,271.0,1741.0
94265,196.0,1741.0
94266,168.0,1741.0
94267,280.0,1741.0
94268,184.0,1741.0
94269,191.0,1741.0
94270,209.0,1741.0
94271,250.0,1741.0
94272,175.0,1741.0
94273,184.0,1741.0
94274,258.0,1741.0
94275,175.0,1741.0
94276,188.0,1741.0
94277,188.0,1742.0
94278,251.0,1742.0
94279,291.0,1742.0
94280,189.0,1742.0
94281,170.0,1742.0
94282,276.0,1742.0
94283,267.0,1742.0
94284,246.0,1742.0
94285,248.0,1742.0
94286,175.0,1742.0
94287,234.0,1742.0
94288,256.0,1742.0
94289,248.0,1742.0
94290,250.0,1742.0
94291,163.0,1742.0
94292,407.0,1742.0
94293,105.0,1742.0
94294,344.0,1742.0
94295,393.0,1742.0
94296,441.0,1742.0
94297,445.0,1742.0
94298,427.0,1742.0
94299,214.0,1742.0
94300,323.0,1742.0
94301,188.0,1743.0
94302,156.0,1743.0
94303,95.0,1743.0
94304,274.0,1743.0
94305,275.0,1743.0
94306,169.0,1743.0
94307,228.0,1743.0
94308,231.0,1743.0
94309,180.0,1743.0
94310,300.0,1743.0
94311,185.0,1743.0
94312,173.0,1743.0
94313,276.0,1743.0
94314,288.0,1743.0
94315,256.0,1743.0
94316,284.0,1743.0
94317,265.0,1743.0
94318,227.0,1743.0
94319,307.0,1743.0
94320,175.0,1743.0
94321,199.0,1743.0
94322,182.0,1743.0
94323,226.0,1743.0
94324,29.0,1743.0
94325,269.0,1743.0
94326,230.0,1743.0
94327,280.0,1743.0
94328,274.0,1743.0
94329,286.0,1743.0
94330,222.0,1743.0
94331,190.0,1743.0
94332,202.0,1743.0
94333,180.0,1744.0
94334,194.0,1744.0
94335,177.0,1744.0
94336,236.0,1744.0
94337,302.0,1744.0
94338,221.0,1744.0
94339,332.0,1744.0
94340,275.0,1744.0
94341,203.0,1744.0
94342,288.0,1744.0
94343,305.0,1744.0
94344,240.0,1744.0
94345,226.0,1744.0
94346,245.0,1744.0
94347,346.0,1744.0
94348,281.0,1744.0
94349,327.0,1744.0
94350,117.0,1744.0
94351,233.0,1744.0
94352,405.0,1744.0
94353,356.0,1744.0
94354,256.0,1744.0
94355,202.0,1744.0
94356,211.0,1745.0
94357,194.0,1745.0
94358,213.0,1745.0
94359,271.0,1745.0
94360,278.0,1745.0
94361,176.0,1745.0
94362,207.0,1745.0
94363,258.0,1745.0
94364,215.0,1745.0
94365,195.0,1745.0
94366,387.0,1745.0
94367,225.0,1745.0
94368,19.0,1745.0
94369,195.0,1745.0
94370,368.0,1745.0
94371,132.0,1745.0
94407,312.0,1745.0
94408,324.0,1745.0
94409,210.0,1745.0
94410,302.0,1745.0
94411,205.0,1745.0
94412,241.0,1745.0
94413,135.0,1745.0
94414,320.0,1745.0
94415,323.0,1745.0
94416,232.0,1745.0
94417,272.0,1745.0
94418,235.0,1745.0
94419,102.0,1745.0
94420,339.0,1746.0
94421,237.0,1746.0
94422,320.0,1746.0
94423,272.0,1746.0
94424,184.0,1746.0
94425,183.0,1746.0
94426,318.0,1746.0
94427,177.0,1746.0
94428,242.0,1746.0
94429,285.0,1746.0
94430,293.0,1746.0
94431,311.0,1746.0
94432,193.0,1746.0
94433,291.0,1746.0
94434,346.0,1746.0
94435,188.0,1746.0
94436,260.0,1746.0
94437,238.0,1746.0
94438,297.0,1746.0
94439,210.0,1746.0
94440,221.0,1746.0
94441,284.0,1746.0
94442,314.0,1746.0
94443,336.0,1746.0
94444,347.0,1746.0
94445,349.0,1746.0
94446,201.0,1746.0
94447,267.0,1746.0
94448,266.0,1746.0
94449,308.0,1746.0
94450,234.0,1746.0
94451,376.0,1746.0
94452,266.0,1746.0
94453,244.0,1746.0
94454,225.0,1746.0
94455,362.0,1746.0
94456,397.0,1746.0
94457,260.0,1746.0
94458,296.0,1747.0
94459,285.0,1747.0
94460,288.0,1747.0
94461,373.0,1747.0
94462,214.0,1747.0
94463,317.0,1747.0
94464,274.0,1747.0
94465,126.0,1747.0
94466,256.0,1747.0
94467,208.0,1747.0
94468,240.0,1747.0
94469,296.0,1747.0
94470,316.0,1747.0
94471,244.0,1747.0
94472,297.0,1747.0
94473,261.0,1747.0
94474,259.0,1747.0
94475,407.0,1747.0
94476,298.0,1747.0
94477,248.0,1747.0
94478,307.0,1747.0
94479,346.0,1747.0
94480,400.0,1747.0
94481,208.0,1747.0
94482,149.0,1747.0
94483,284.0,1747.0
94484,240.0,1747.0
94485,295.0,1748.0
94486,378.0,1748.0
94487,371.0,1748.0
94488,346.0,1748.0
94489,342.0,1748.0
94490,207.0,1748.0
94491,358.0,1748.0
94492,234.0,1748.0
94493,183.0,1748.0
94494,296.0,1748.0
94495,232.0,1748.0
94496,207.0,1748.0
94497,311.0,1748.0
94498,255.0,1748.0
94499,261.0,1748.0
94500,336.0,1748.0
94501,237.0,1748.0
94502,285.0,1748.0
94503,53.0,1748.0
94504,327.0,1748.0
94505,214.0,1748.0
94506,57.0,1748.0
94507,229.0,1748.0
94508,289.0,1749.0
94509,261.0,1749.0
94510,335.0,1749.0
94511,330.0,1749.0
94512,319.0,1749.0
94513,126.0,1749.0
94514,252.0,1749.0
94515,251.0,1749.0
94516,328.0,1749.0
94517,250.0,1749.0
94518,198.0,1749.0
94519,214.0,1749.0
94520,203.0,1749.0
94521,276.0,1749.0
94522,255.0,1749.0
94523,322.0,1749.0
94524,290.0,1749.0
94525,248.0,1749.0
94526,274.0,1749.0
94527,92.0,1749.0
94528,264.0,1749.0
94529,289.0,1749.0
94530,251.0,1749.0
94531,283.0,1749.0
94532,198.0,1749.0
94533,220.0,1749.0
94534,365.0,1749.0
94535,284.0,1749.0
94536,301.0,1749.0
94537,299.0,1749.0
94538,145.0,1749.0
94539,335.0,1749.0
94540,165.0,1749.0
94541,246.0,1749.0
94542,319.0,1749.0
94543,318.0,1749.0
94544,203.0,1749.0
94545,331.0,1749.0
94546,26.0,1749.0
94547,285.0,1749.0
94548,248.0,1749.0
94549,289.0,1749.0
94550,278.0,1749.0
94551,278.0,1749.0
94372,318.0,1749.0
94373,292.0,1749.0
94552,317.0,1749.0
94553,119.0,1749.0
94554,239.0,1749.0
94555,333.0,1749.0
94374,25.0,1750.0
94375,253.0,1750.0
94376,253.0,1750.0
94377,268.0,1750.0
94378,252.0,1750.0
94379,244.0,1750.0
94380,247.0,1750.0
94381,329.0,1750.0
94382,113.0,1750.0
94556,38.0,1750.0
94557,250.0,1750.0
94558,267.0,1750.0
94559,367.0,1750.0
94560,289.0,1750.0
94561,265.0,1750.0
94562,332.0,1750.0
94563,125.0,1750.0
94564,244.0,1750.0
94565,331.0,1750.0
94566,319.0,1750.0
94567,241.0,1750.0
94568,318.0,1750.0
94569,331.0,1750.0
94570,314.0,1750.0
94571,340.0,1750.0
94572,312.0,1750.0
94573,255.0,1750.0
94574,247.0,1750.0
94575,249.0,1750.0
94576,213.0,1750.0
94577,324.0,1750.0
94578,263.0,1750.0
94579,214.0,1750.0
94580,193.0,1750.0
94581,180.0,1751.0
94582,282.0,1751.0
94583,232.0,1751.0
94584,260.0,1751.0
94585,332.0,1751.0
94586,266.0,1751.0
94587,262.0,1751.0
94588,334.0,1751.0
94589,264.0,1751.0
94590,345.0,1751.0
94591,247.0,1751.0
94592,89.0,1751.0
94593,258.0,1751.0
94594,200.0,1751.0
94595,408.0,1751.0
94596,324.0,1751.0
94597,186.0,1751.0
94598,303.0,1751.0
94599,315.0,1751.0
94600,256.0,1751.0
94601,275.0,1751.0
94602,326.0,1751.0
94603,364.0,1751.0
94604,323.0,1751.0
94605,377.0,1751.0
94606,255.0,1751.0
94607,266.0,1751.0
94608,399.0,1751.0
94609,224.0,1752.0
94610,254.0,1752.0
94611,331.0,1752.0
94612,372.0,1752.0
94613,283.0,1752.0
94614,343.0,1752.0
94615,368.0,1752.0
94616,261.0,1752.0
94617,249.0,1752.0
94618,300.0,1752.0
94619,33.0,1752.0
94620,231.0,1752.0
94621,271.0,1752.0
94622,299.0,1752.0
94623,286.0,1752.0
94624,243.0,1752.0
94625,350.0,1752.0
94626,278.0,1752.0
94627,161.0,1752.0
94628,165.0,1752.0
94629,230.0,1752.0
94630,245.0,1752.0
94631,374.0,1752.0
94632,369.0,1752.0
94633,372.0,1752.0
94634,313.0,1752.0
94635,275.0,1752.0
94636,260.0,1752.0
94637,247.0,1752.0
94638,372.0,1752.0
94639,303.0,1752.0
94640,203.0,1752.0
94641,253.0,1752.0
94642,272.0,1752.0
94643,353.0,1752.0
94644,250.0,1752.0
94645,286.0,1753.0
94646,325.0,1753.0
94647,354.0,1753.0
94649,267.0,1753.0
94650,297.0,1753.0
94651,314.0,1753.0
94652,281.0,1753.0
94653,247.0,1753.0
94654,166.0,1753.0
94655,256.0,1753.0
94656,350.0,1753.0
94657,261.0,1753.0
94658,242.0,1753.0
94659,252.0,1753.0
94660,303.0,1753.0
94661,281.0,1753.0
94662,271.0,1753.0
94663,109.0,1753.0
94664,359.0,1753.0
94665,57.0,1753.0
94666,370.0,1753.0
94667,432.0,1753.0
94668,369.0,1753.0
94669,372.0,1753.0
94670,303.0,1753.0
94672,298.0,1753.0
94673,274.0,1753.0
94674,262.0,1753.0
94675,317.0,1753.0
94676,356.0,1753.0
94677,313.0,1754.0
94678,272.0,1754.0
94679,314.0,1754.0
94680,297.0,1754.0
94681,298.0,1754.0
94682,297.0,1754.0
94683,352.0,1754.0
94684,315.0,1754.0
94685,242.0,1754.0
94686,277.0,1754.0
94687,318.0,1754.0
94688,247.0,1754.0
94689,209.0,1754.0
94690,274.0,1754.0
94691,234.0,1754.0
94692,279.0,1754.0
94693,360.0,1754.0
94694,371.0,1754.0
94695,372.0,1754.0
94696,275.0,1754.0
94697,274.0,1754.0
94698,364.0,1754.0
94699,384.0,1754.0
94700,284.0,1754.0
94701,288.0,1754.0
94702,284.0,1754.0
94703,256.0,1754.0
94704,351.0,1754.0
94705,271.0,1754.0
94706,358.0,1754.0
94707,360.0,1754.0
94708,354.0,1754.0
94709,312.0,1755.0
94710,305.0,1755.0
94711,330.0,1755.0
94712,325.0,1755.0
94713,238.0,1755.0
94714,186.0,1755.0
94715,216.0,1755.0
94716,357.0,1755.0
94717,373.0,1755.0
94718,234.0,1755.0
94719,271.0,1755.0
94720,386.0,1755.0
94721,357.0,1755.0
94722,288.0,1755.0
94723,281.0,1755.0
94724,276.0,1755.0
94725,271.0,1755.0
94726,330.0,1756.0
94727,263.0,1756.0
94728,249.0,1756.0
94729,261.0,1756.0
94730,366.0,1756.0
94731,279.0,1756.0
94732,351.0,1756.0
94733,228.0,1756.0
94734,276.0,1756.0
94735,252.0,1756.0
94736,284.0,1756.0
94737,255.0,1756.0
94738,330.0,1756.0
94739,244.0,1756.0
94740,203.0,1756.0
94741,290.0,1756.0
94742,331.0,1756.0
94743,280.0,1756.0
94744,292.0,1756.0
94745,320.0,1756.0
94746,328.0,1756.0
94747,361.0,1756.0
94748,367.0,1756.0
94749,142.0,1756.0
94750,268.0,1756.0
94751,370.0,1756.0
94752,366.0,1756.0
94753,206.0,1756.0
94754,368.0,1756.0
94755,348.0,1756.0
94383,261.0,1757.0
94384,309.0,1757.0
94385,254.0,1757.0
94386,235.0,1757.0
94387,228.0,1757.0
94388,210.0,1757.0
94389,325.0,1757.0
94390,262.0,1757.0
94391,292.0,1757.0
94392,360.0,1757.0
94393,249.0,1757.0
94756,385.0,1757.0
94757,295.0,1757.0
94758,246.0,1757.0
94759,284.0,1757.0
94760,287.0,1757.0
94761,293.0,1757.0
94762,273.0,1757.0
94763,361.0,1757.0
94764,220.0,1757.0
94765,264.0,1757.0
94766,284.0,1757.0
94767,346.0,1757.0
94768,376.0,1757.0
94769,421.0,1757.0
94770,353.0,1757.0
94771,373.0,1757.0
94772,268.0,1757.0
94773,351.0,1757.0
94774,169.0,1757.0
94775,389.0,1758.0
94776,237.0,1758.0
94777,317.0,1758.0
94778,277.0,1758.0
94779,316.0,1758.0
94780,242.0,1758.0
94781,316.0,1758.0
94782,314.0,1758.0
94783,278.0,1758.0
94784,237.0,1758.0
94785,244.0,1758.0
94786,356.0,1758.0
94787,314.0,1758.0
94788,358.0,1758.0
94789,308.0,1758.0
94790,230.0,1758.0
94791,397.0,1758.0
94792,359.0,1758.0
94793,284.0,1758.0
94794,260.0,1758.0
94795,145.0,1758.0
94796,338.0,1758.0
94797,335.0,1758.0
94798,230.0,1758.0
94799,362.0,1758.0
94800,356.0,1758.0
94801,351.0,1758.0
94802,268.0,1759.0
94803,285.0,1759.0
94804,230.0,1759.0
94805,345.0,1759.0
94806,369.0,1759.0
94807,329.0,1759.0
94808,301.0,1759.0
94809,251.0,1759.0
94810,238.0,1759.0
94811,267.0,1759.0
94812,222.0,1759.0
94813,199.0,1759.0
94814,306.0,1759.0
94815,419.0,1759.0
94816,248.0,1759.0
94817,363.0,1759.0
94818,332.0,1759.0
94819,254.0,1759.0
94820,316.0,1759.0
94821,320.0,1759.0
94822,241.0,1759.0
94823,311.0,1759.0
94824,246.0,1759.0
94825,350.0,1759.0
94826,263.0,1759.0
94827,238.0,1759.0
94828,209.0,1759.0
94829,182.0,1759.0
94830,287.0,1760.0
94831,206.0,1760.0
94832,301.0,1760.0
94833,308.0,1760.0
94834,276.0,1760.0
94835,289.0,1760.0
94836,217.0,1760.0
94837,210.0,1760.0
94838,240.0,1760.0
94839,313.0,1760.0
94840,224.0,1760.0
94841,185.0,1760.0
94842,356.0,1760.0
94843,318.0,1760.0
94844,252.0,1761.0
94845,276.0,1761.0
94846,277.0,1761.0
94847,337.0,1761.0
94848,355.0,1761.0
94849,255.0,1761.0
94850,267.0,1761.0
94851,332.0,1761.0
94852,336.0,1761.0
94853,97.0,1761.0
94854,363.0,1761.0
94855,252.0,1761.0
94856,297.0,1761.0
94857,286.0,1761.0
94858,244.0,1761.0
94859,249.0,1761.0
94860,232.0,1761.0
94861,360.0,1761.0
94862,358.0,1761.0
94863,213.0,1761.0
94864,249.0,1761.0
94865,356.0,1761.0
94866,327.0,1761.0
94867,254.0,1761.0
94868,264.0,1761.0
94869,314.0,1761.0
94870,271.0,1761.0
94871,336.0,1761.0
94872,346.0,1761.0
94873,350.0,1761.0
94874,406.0,1761.0
94875,338.0,1761.0
94876,344.0,1761.0
94877,443.0,1761.0
94878,279.0,1761.0
94879,321.0,1761.0
94880,356.0,1761.0
94881,314.0,1761.0
94882,318.0,1761.0
94883,370.0,1761.0
94884,347.0,1761.0
94885,369.0,1762.0
94886,279.0,1762.0
94887,405.0,1762.0
94888,238.0,1762.0
94889,226.0,1762.0
94890,342.0,1762.0
94891,256.0,1762.0
94892,234.0,1762.0
94893,227.0,1762.0
94894,297.0,1762.0
94895,348.0,1762.0
94896,348.0,1762.0
94897,375.0,1762.0
94898,292.0,1762.0
94899,277.0,1762.0
94900,359.0,1762.0
94901,378.0,1762.0
94902,282.0,1762.0
94903,253.0,1762.0
94904,277.0,1762.0
94905,358.0,1762.0
94906,306.0,1762.0
94907,282.0,1762.0
94908,327.0,1762.0
94648,352.0,1763.0
94909,303.0,1763.0
94910,307.0,1763.0
94911,304.0,1763.0
94912,319.0,1763.0
94913,206.0,1763.0
94914,332.0,1763.0
94915,247.0,1763.0
94916,264.0,1763.0
94917,390.0,1763.0
94918,399.0,1763.0
94919,298.0,1763.0
94920,295.0,1763.0
94921,307.0,1763.0
94922,399.0,1763.0
94923,350.0,1763.0
94924,319.0,1763.0
94925,366.0,1763.0
94926,317.0,1763.0
94927,351.0,1763.0
94928,296.0,1763.0
94929,327.0,1763.0
94930,276.0,1763.0
94931,325.0,1763.0
94932,377.0,1763.0
94933,362.0,1763.0
94934,214.0,1763.0
94935,267.0,1763.0
94936,343.0,1763.0
94937,387.0,1763.0
94938,259.0,1763.0
94939,352.0,1763.0
94940,276.0,1763.0
94941,338.0,1763.0
94942,259.0,1764.0
94943,297.0,1764.0
94944,355.0,1764.0
94945,350.0,1764.0
94946,239.0,1764.0
94947,328.0,1764.0
94948,336.0,1764.0
94949,356.0,1764.0
94950,286.0,1764.0
94951,331.0,1764.0
94952,381.0,1764.0
94953,416.0,1764.0
94954,288.0,1764.0
94955,276.0,1764.0
94956,305.0,1764.0
94957,390.0,1764.0
94958,27.0,1764.0
94959,305.0,1764.0
94960,365.0,1764.0
94961,282.0,1764.0
94962,352.0,1764.0
94963,350.0,1764.0
94964,354.0,1764.0
94965,269.0,1764.0
94966,354.0,1764.0
94967,294.0,1764.0
94968,369.0,1764.0
94969,354.0,1764.0
94970,291.0,1764.0
94971,357.0,1764.0
94972,343.0,1764.0
94973,341.0,1764.0
94974,353.0,1765.0
94975,315.0,1765.0
94976,241.0,1765.0
